"","ID","Study_meta","Country_clean","Total_N","Genus_name","Species_name","Organism_n","Taxonomic_group","Etiology"
"1033","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Aspergillus","Aspergillus_spp",NA,"Fungus","Eumycetoma"
"1034","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Aspergillus","Aspergillus_flavus",NA,"Fungus","Eumycetoma"
"1035","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Aspergillus","Aspergillus_fumigatus",NA,"Fungus","Eumycetoma"
"1036","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Aspergillus","Aspergillus_nidulans",NA,"Fungus","Eumycetoma"
"1037","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Aspergillus","Aspergillus_niger",NA,"Fungus","Eumycetoma"
"1038","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Cladophialophora","Cladophialophora_bantiana",NA,"Fungus","Eumycetoma"
"1039","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Cladophialophora","Cladophialophora_mycetomatis",NA,"Fungus","Eumycetoma"
"1040","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Cladosporium","Cladosporium_ramotenellum",NA,"Fungus","Eumycetoma"
"1041","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Unidentified_Eumycetoma","Eumycetoma_spp",NA,"Fungus","Eumycetoma"
"1042","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Exophiala","Exophiala_spp",NA,"Fungus","Eumycetoma"
"1043","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Exophiala","Exophiala_jeanselmei",NA,"Fungus","Eumycetoma"
"1044","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Falcifomispora","Falcifomispora_senegaliensis",NA,"Fungus","Eumycetoma"
"1045","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Fusarium","Fusarium_spp",NA,"Fungus","Eumycetoma"
"1046","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Fusarium","Fusarium_oxysporuim",NA,"Fungus","Eumycetoma"
"1047","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Fusarium","Fusarium_solani_species_complex",NA,"Fungus","Eumycetoma"
"1048","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Fusarium","Fusarium_subglutinans",NA,"Fungus","Eumycetoma"
"1049","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Macroventuria","Macroventuria_anomochaeta",NA,"Fungus","Eumycetoma"
"1050","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Madurella","Madurella_spp",NA,"Fungus","Eumycetoma"
"1051","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Madurella","Madurella_fahalii",NA,"Fungus","Eumycetoma"
"1052","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Madurella","Madurella_mycetomatis",3,"Fungus","Eumycetoma"
"1053","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Medicopsis","Medicopsis_romeroi",NA,"Fungus","Eumycetoma"
"1054","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Microsporum","Microsporum_canis",NA,"Fungus","Eumycetoma"
"1055","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Microsporum","Microsporum_audouini",NA,"Fungus","Eumycetoma"
"1056","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Penicillium","Penicillium_spp",NA,"Fungus","Eumycetoma"
"1057","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Phaeoacremonium","Phaeoacremonium_parasiticum",NA,"Fungus","Eumycetoma"
"1058","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Phomopsis","Phomopsis_longicola",NA,"Fungus","Eumycetoma"
"1059","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Nigrograna","Nigrograna_mackinnonii",NA,"Fungus","Eumycetoma"
"1060","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Sarocladium","Sarocladium_kiliense",NA,"Fungus","Eumycetoma"
"1061","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Scedosporium","Scedosporium_spp",NA,"Fungus","Eumycetoma"
"1062","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Scedosporium","Scedosporium_apiospermum",NA,"Fungus","Eumycetoma"
"1063","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Scedosporium","Scedosporium_boydii",2,"Fungus","Eumycetoma"
"1064","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Subramaniula","Subramaniula_obscura",NA,"Fungus","Eumycetoma"
"1065","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Subramaniula","Subramaniula_thielavioides",NA,"Fungus","Eumycetoma"
"1066","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Trematosphaeria","Trematosphaeria_grisea",NA,"Fungus","Eumycetoma"
"1067","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Neoscytalidium","Neoscytalidium_dimidiatum",NA,"Fungus","Eumycetoma"
"1068","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Trichophyton","Trichophyton_mentagrophytes",NA,"Fungus","Eumycetoma"
"1069","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Trichophyton","Trichophyton_soudanense",NA,"Fungus","Eumycetoma"
"1070","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Xenoacremonium","Xenoacremonium_recifei",NA,"Fungus","Eumycetoma"
"1071","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Unidentified","Unidentified",4,"Unidentified","Unidentified"
"1072","ID 3927","Daoud, Tunisia, 2005","Tunisia",13,"Not_reported","Not_reported",NA,"Not_reported","Not_reported"
"1073","ID 3486","Darre ́, Togo, 2018","Togo",33,"Actinomadura","Actinomadura_spp",NA,"Bacteria","Actinomycetoma"
"1074","ID 3486","Darre ́, Togo, 2018","Togo",33,"Actinomadura","Actinomadura_pelletieri",3,"Bacteria","Actinomycetoma"
"1075","ID 3486","Darre ́, Togo, 2018","Togo",33,"Actinomadura","Actinomadura_bovis",NA,"Bacteria","Actinomycetoma"
"1076","ID 3486","Darre ́, Togo, 2018","Togo",33,"Actinomadura","Actinomadura_madurae",5,"Bacteria","Actinomycetoma"
"1077","ID 3486","Darre ́, Togo, 2018","Togo",33,"Actinomadura","Actinomadura_israeli",NA,"Bacteria","Actinomycetoma"
"1078","ID 3486","Darre ́, Togo, 2018","Togo",33,"Bacillus","Bacillus_cereus",NA,"Bacteria","Actinomycetoma"
"1079","ID 3486","Darre ́, Togo, 2018","Togo",33,"Cellulosimicrobium","Cellulosimicrobium_cellulans",NA,"Bacteria","Actinomycetoma"
"1080","ID 3486","Darre ́, Togo, 2018","Togo",33,"Corynebacterium","Corynebacterium_mucifaciens",NA,"Bacteria","Actinomycetoma"
"1081","ID 3486","Darre ́, Togo, 2018","Togo",33,"Cutibacterium","Cutibacterium_acnes",NA,"Bacteria","Actinomycetoma"
"1082","ID 3486","Darre ́, Togo, 2018","Togo",33,"Enterococcus","Enterococcus_malodoratus",NA,"Bacteria","Actinomycetoma"
"1083","ID 3486","Darre ́, Togo, 2018","Togo",33,"Klebsiella","Klebsiella_oxytoca",NA,"Bacteria","Actinomycetoma"
"1084","ID 3486","Darre ́, Togo, 2018","Togo",33,"Nocardia","Nocardia_spp",1,"Bacteria","Actinomycetoma"
"1085","ID 3486","Darre ́, Togo, 2018","Togo",33,"Nocardia","Nocardia_asteroides",NA,"Bacteria","Actinomycetoma"
"1086","ID 3486","Darre ́, Togo, 2018","Togo",33,"Nocardia","Nocardia_brasiliensis",NA,"Bacteria","Actinomycetoma"
"1087","ID 3486","Darre ́, Togo, 2018","Togo",33,"Nocardia","Nocardia_harenae",NA,"Bacteria","Actinomycetoma"
"1088","ID 3486","Darre ́, Togo, 2018","Togo",33,"Nocardia","Nocardia_otitidiscaviarum",NA,"Bacteria","Actinomycetoma"
"1089","ID 3486","Darre ́, Togo, 2018","Togo",33,"Nocardia","Nocardia_takenensis",NA,"Bacteria","Actinomycetoma"
"1090","ID 3486","Darre ́, Togo, 2018","Togo",33,"Nocardia","Nocardia_transvalensis",NA,"Bacteria","Actinomycetoma"
"1091","ID 3486","Darre ́, Togo, 2018","Togo",33,"Sphingomonas","Sphingomonas_echinoides",NA,"Bacteria","Actinomycetoma"
"1092","ID 3486","Darre ́, Togo, 2018","Togo",33,"Staphylococcus","Staphylococcus_spp",NA,"Bacteria","Actinomycetoma"
"1093","ID 3486","Darre ́, Togo, 2018","Togo",33,"Staphylococcus","Staphylococcus_aureus",NA,"Bacteria","Actinomycetoma"
"1094","ID 3486","Darre ́, Togo, 2018","Togo",33,"Staphylococcus","Staphylococcus_epidermidis",NA,"Bacteria","Actinomycetoma"
"1095","ID 3486","Darre ́, Togo, 2018","Togo",33,"Staphylococcus","Staphylococcus_simulans",NA,"Bacteria","Actinomycetoma"
"1096","ID 3486","Darre ́, Togo, 2018","Togo",33,"Streptomyces","Streptomyces_spp",NA,"Bacteria","Actinomycetoma"
"1097","ID 3486","Darre ́, Togo, 2018","Togo",33,"Streptomyces","Streptomyces_somaliensis",NA,"Bacteria","Actinomycetoma"
"1098","ID 3486","Darre ́, Togo, 2018","Togo",33,"Unidentified_Actinomycetoma","Actinomycetoma_spp",NA,"Bacteria","Actinomycetoma"
"1099","ID 3486","Darre ́, Togo, 2018","Togo",33,"Acremonium","Acremonium_spp",NA,"Fungus","Eumycetoma"
"1100","ID 3486","Darre ́, Togo, 2018","Togo",33,"Aspergillus","Aspergillus_spp",NA,"Fungus","Eumycetoma"
"1101","ID 3486","Darre ́, Togo, 2018","Togo",33,"Aspergillus","Aspergillus_flavus",NA,"Fungus","Eumycetoma"
"1102","ID 3486","Darre ́, Togo, 2018","Togo",33,"Aspergillus","Aspergillus_fumigatus",NA,"Fungus","Eumycetoma"
"1103","ID 3486","Darre ́, Togo, 2018","Togo",33,"Aspergillus","Aspergillus_nidulans",NA,"Fungus","Eumycetoma"
"1104","ID 3486","Darre ́, Togo, 2018","Togo",33,"Aspergillus","Aspergillus_niger",NA,"Fungus","Eumycetoma"
"1105","ID 3486","Darre ́, Togo, 2018","Togo",33,"Cladophialophora","Cladophialophora_bantiana",NA,"Fungus","Eumycetoma"
"1106","ID 3486","Darre ́, Togo, 2018","Togo",33,"Cladophialophora","Cladophialophora_mycetomatis",NA,"Fungus","Eumycetoma"
"1107","ID 3486","Darre ́, Togo, 2018","Togo",33,"Cladosporium","Cladosporium_ramotenellum",NA,"Fungus","Eumycetoma"
"1108","ID 3486","Darre ́, Togo, 2018","Togo",33,"Unidentified_Eumycetoma","Eumycetoma_spp",NA,"Fungus","Eumycetoma"
"1109","ID 3486","Darre ́, Togo, 2018","Togo",33,"Exophiala","Exophiala_spp",NA,"Fungus","Eumycetoma"
"1110","ID 3486","Darre ́, Togo, 2018","Togo",33,"Exophiala","Exophiala_jeanselmei",NA,"Fungus","Eumycetoma"
"1111","ID 3486","Darre ́, Togo, 2018","Togo",33,"Falcifomispora","Falcifomispora_senegaliensis",3,"Fungus","Eumycetoma"
"1112","ID 3486","Darre ́, Togo, 2018","Togo",33,"Fusarium","Fusarium_spp",NA,"Fungus","Eumycetoma"
"1113","ID 3486","Darre ́, Togo, 2018","Togo",33,"Fusarium","Fusarium_oxysporuim",NA,"Fungus","Eumycetoma"
"1114","ID 3486","Darre ́, Togo, 2018","Togo",33,"Fusarium","Fusarium_solani_species_complex",NA,"Fungus","Eumycetoma"
"1115","ID 3486","Darre ́, Togo, 2018","Togo",33,"Fusarium","Fusarium_subglutinans",NA,"Fungus","Eumycetoma"
"1116","ID 3486","Darre ́, Togo, 2018","Togo",33,"Macroventuria","Macroventuria_anomochaeta",NA,"Fungus","Eumycetoma"
"1117","ID 3486","Darre ́, Togo, 2018","Togo",33,"Madurella","Madurella_spp",NA,"Fungus","Eumycetoma"
"1118","ID 3486","Darre ́, Togo, 2018","Togo",33,"Madurella","Madurella_fahalii",NA,"Fungus","Eumycetoma"
"1119","ID 3486","Darre ́, Togo, 2018","Togo",33,"Madurella","Madurella_mycetomatis",21,"Fungus","Eumycetoma"
"1120","ID 3486","Darre ́, Togo, 2018","Togo",33,"Medicopsis","Medicopsis_romeroi",NA,"Fungus","Eumycetoma"
"1121","ID 3486","Darre ́, Togo, 2018","Togo",33,"Microsporum","Microsporum_canis",NA,"Fungus","Eumycetoma"
"1122","ID 3486","Darre ́, Togo, 2018","Togo",33,"Microsporum","Microsporum_audouini",NA,"Fungus","Eumycetoma"
"1123","ID 3486","Darre ́, Togo, 2018","Togo",33,"Penicillium","Penicillium_spp",NA,"Fungus","Eumycetoma"
"1124","ID 3486","Darre ́, Togo, 2018","Togo",33,"Phaeoacremonium","Phaeoacremonium_parasiticum",NA,"Fungus","Eumycetoma"
"1125","ID 3486","Darre ́, Togo, 2018","Togo",33,"Phomopsis","Phomopsis_longicola",NA,"Fungus","Eumycetoma"
"1126","ID 3486","Darre ́, Togo, 2018","Togo",33,"Nigrograna","Nigrograna_mackinnonii",NA,"Fungus","Eumycetoma"
"1127","ID 3486","Darre ́, Togo, 2018","Togo",33,"Sarocladium","Sarocladium_kiliense",NA,"Fungus","Eumycetoma"
"1128","ID 3486","Darre ́, Togo, 2018","Togo",33,"Scedosporium","Scedosporium_spp",NA,"Fungus","Eumycetoma"
"1129","ID 3486","Darre ́, Togo, 2018","Togo",33,"Scedosporium","Scedosporium_apiospermum",NA,"Fungus","Eumycetoma"
"1130","ID 3486","Darre ́, Togo, 2018","Togo",33,"Scedosporium","Scedosporium_boydii",NA,"Fungus","Eumycetoma"
"1131","ID 3486","Darre ́, Togo, 2018","Togo",33,"Subramaniula","Subramaniula_obscura",NA,"Fungus","Eumycetoma"
"1132","ID 3486","Darre ́, Togo, 2018","Togo",33,"Subramaniula","Subramaniula_thielavioides",NA,"Fungus","Eumycetoma"
"1133","ID 3486","Darre ́, Togo, 2018","Togo",33,"Trematosphaeria","Trematosphaeria_grisea",NA,"Fungus","Eumycetoma"
"1134","ID 3486","Darre ́, Togo, 2018","Togo",33,"Neoscytalidium","Neoscytalidium_dimidiatum",NA,"Fungus","Eumycetoma"
"1135","ID 3486","Darre ́, Togo, 2018","Togo",33,"Trichophyton","Trichophyton_mentagrophytes",NA,"Fungus","Eumycetoma"
"1136","ID 3486","Darre ́, Togo, 2018","Togo",33,"Trichophyton","Trichophyton_soudanense",NA,"Fungus","Eumycetoma"
"1137","ID 3486","Darre ́, Togo, 2018","Togo",33,"Xenoacremonium","Xenoacremonium_recifei",NA,"Fungus","Eumycetoma"
"1138","ID 3486","Darre ́, Togo, 2018","Togo",33,"Unidentified","Unidentified",NA,"Unidentified","Unidentified"
"1139","ID 3486","Darre ́, Togo, 2018","Togo",33,"Not_reported","Not_reported",NA,"Not_reported","Not_reported"
"1140","ID 3886","Dharmshale, India, 2015","India",23,"Actinomadura","Actinomadura_spp",NA,"Bacteria","Actinomycetoma"
"1141","ID 3886","Dharmshale, India, 2015","India",23,"Actinomadura","Actinomadura_pelletieri",NA,"Bacteria","Actinomycetoma"
"1142","ID 3886","Dharmshale, India, 2015","India",23,"Actinomadura","Actinomadura_bovis",NA,"Bacteria","Actinomycetoma"
"1143","ID 3886","Dharmshale, India, 2015","India",23,"Actinomadura","Actinomadura_madurae",1,"Bacteria","Actinomycetoma"
"1144","ID 3886","Dharmshale, India, 2015","India",23,"Actinomadura","Actinomadura_israeli",NA,"Bacteria","Actinomycetoma"
"1145","ID 3886","Dharmshale, India, 2015","India",23,"Bacillus","Bacillus_cereus",NA,"Bacteria","Actinomycetoma"
"1146","ID 3886","Dharmshale, India, 2015","India",23,"Cellulosimicrobium","Cellulosimicrobium_cellulans",NA,"Bacteria","Actinomycetoma"
"1147","ID 3886","Dharmshale, India, 2015","India",23,"Corynebacterium","Corynebacterium_mucifaciens",NA,"Bacteria","Actinomycetoma"
"1148","ID 3886","Dharmshale, India, 2015","India",23,"Cutibacterium","Cutibacterium_acnes",NA,"Bacteria","Actinomycetoma"
"1149","ID 3886","Dharmshale, India, 2015","India",23,"Enterococcus","Enterococcus_malodoratus",NA,"Bacteria","Actinomycetoma"
"1150","ID 3886","Dharmshale, India, 2015","India",23,"Klebsiella","Klebsiella_oxytoca",NA,"Bacteria","Actinomycetoma"
"1151","ID 3886","Dharmshale, India, 2015","India",23,"Nocardia","Nocardia_spp",2,"Bacteria","Actinomycetoma"
"1152","ID 3886","Dharmshale, India, 2015","India",23,"Nocardia","Nocardia_asteroides",2,"Bacteria","Actinomycetoma"
"1153","ID 3886","Dharmshale, India, 2015","India",23,"Nocardia","Nocardia_brasiliensis",3,"Bacteria","Actinomycetoma"
"1154","ID 3886","Dharmshale, India, 2015","India",23,"Nocardia","Nocardia_harenae",NA,"Bacteria","Actinomycetoma"
"1155","ID 3886","Dharmshale, India, 2015","India",23,"Nocardia","Nocardia_otitidiscaviarum",NA,"Bacteria","Actinomycetoma"
"1156","ID 3886","Dharmshale, India, 2015","India",23,"Nocardia","Nocardia_takenensis",NA,"Bacteria","Actinomycetoma"
"1157","ID 3886","Dharmshale, India, 2015","India",23,"Nocardia","Nocardia_transvalensis",NA,"Bacteria","Actinomycetoma"
"1158","ID 3886","Dharmshale, India, 2015","India",23,"Sphingomonas","Sphingomonas_echinoides",NA,"Bacteria","Actinomycetoma"
"1159","ID 3886","Dharmshale, India, 2015","India",23,"Staphylococcus","Staphylococcus_spp",NA,"Bacteria","Actinomycetoma"
"1160","ID 3886","Dharmshale, India, 2015","India",23,"Staphylococcus","Staphylococcus_aureus",NA,"Bacteria","Actinomycetoma"
"1161","ID 3886","Dharmshale, India, 2015","India",23,"Staphylococcus","Staphylococcus_epidermidis",NA,"Bacteria","Actinomycetoma"
"1162","ID 3886","Dharmshale, India, 2015","India",23,"Staphylococcus","Staphylococcus_simulans",NA,"Bacteria","Actinomycetoma"
"1163","ID 3886","Dharmshale, India, 2015","India",23,"Streptomyces","Streptomyces_spp",NA,"Bacteria","Actinomycetoma"
"1164","ID 3886","Dharmshale, India, 2015","India",23,"Streptomyces","Streptomyces_somaliensis",NA,"Bacteria","Actinomycetoma"
"1165","ID 3886","Dharmshale, India, 2015","India",23,"Unidentified_Actinomycetoma","Actinomycetoma_spp",NA,"Bacteria","Actinomycetoma"
"1166","ID 3886","Dharmshale, India, 2015","India",23,"Acremonium","Acremonium_spp",NA,"Fungus","Eumycetoma"
"1167","ID 3886","Dharmshale, India, 2015","India",23,"Aspergillus","Aspergillus_spp",NA,"Fungus","Eumycetoma"
"1168","ID 3886","Dharmshale, India, 2015","India",23,"Aspergillus","Aspergillus_flavus",NA,"Fungus","Eumycetoma"
"1169","ID 3886","Dharmshale, India, 2015","India",23,"Aspergillus","Aspergillus_fumigatus",NA,"Fungus","Eumycetoma"
"1170","ID 3886","Dharmshale, India, 2015","India",23,"Aspergillus","Aspergillus_nidulans",NA,"Fungus","Eumycetoma"
"1171","ID 3886","Dharmshale, India, 2015","India",23,"Aspergillus","Aspergillus_niger",NA,"Fungus","Eumycetoma"
"1172","ID 3886","Dharmshale, India, 2015","India",23,"Cladophialophora","Cladophialophora_bantiana",NA,"Fungus","Eumycetoma"
"1173","ID 3886","Dharmshale, India, 2015","India",23,"Cladophialophora","Cladophialophora_mycetomatis",NA,"Fungus","Eumycetoma"
"1174","ID 3886","Dharmshale, India, 2015","India",23,"Cladosporium","Cladosporium_ramotenellum",NA,"Fungus","Eumycetoma"
"1175","ID 3886","Dharmshale, India, 2015","India",23,"Unidentified_Eumycetoma","Eumycetoma_spp",NA,"Fungus","Eumycetoma"
"1176","ID 3886","Dharmshale, India, 2015","India",23,"Exophiala","Exophiala_spp",NA,"Fungus","Eumycetoma"
"1177","ID 3886","Dharmshale, India, 2015","India",23,"Exophiala","Exophiala_jeanselmei",NA,"Fungus","Eumycetoma"
"1178","ID 3886","Dharmshale, India, 2015","India",23,"Falcifomispora","Falcifomispora_senegaliensis",NA,"Fungus","Eumycetoma"
"1179","ID 3886","Dharmshale, India, 2015","India",23,"Fusarium","Fusarium_spp",NA,"Fungus","Eumycetoma"
"1180","ID 3886","Dharmshale, India, 2015","India",23,"Fusarium","Fusarium_oxysporuim",1,"Fungus","Eumycetoma"
"1181","ID 3886","Dharmshale, India, 2015","India",23,"Fusarium","Fusarium_solani_species_complex",NA,"Fungus","Eumycetoma"
"1182","ID 3886","Dharmshale, India, 2015","India",23,"Fusarium","Fusarium_subglutinans",NA,"Fungus","Eumycetoma"
"1183","ID 3886","Dharmshale, India, 2015","India",23,"Macroventuria","Macroventuria_anomochaeta",NA,"Fungus","Eumycetoma"
"1184","ID 3886","Dharmshale, India, 2015","India",23,"Madurella","Madurella_spp",NA,"Fungus","Eumycetoma"
"1185","ID 3886","Dharmshale, India, 2015","India",23,"Madurella","Madurella_fahalii",NA,"Fungus","Eumycetoma"
"1186","ID 3886","Dharmshale, India, 2015","India",23,"Madurella","Madurella_mycetomatis",2,"Fungus","Eumycetoma"
"1187","ID 3886","Dharmshale, India, 2015","India",23,"Medicopsis","Medicopsis_romeroi",NA,"Fungus","Eumycetoma"
"1188","ID 3886","Dharmshale, India, 2015","India",23,"Microsporum","Microsporum_canis",NA,"Fungus","Eumycetoma"
"1189","ID 3886","Dharmshale, India, 2015","India",23,"Microsporum","Microsporum_audouini",NA,"Fungus","Eumycetoma"
"1190","ID 3886","Dharmshale, India, 2015","India",23,"Penicillium","Penicillium_spp",NA,"Fungus","Eumycetoma"
"1191","ID 3886","Dharmshale, India, 2015","India",23,"Phaeoacremonium","Phaeoacremonium_parasiticum",NA,"Fungus","Eumycetoma"
"1192","ID 3886","Dharmshale, India, 2015","India",23,"Phomopsis","Phomopsis_longicola",NA,"Fungus","Eumycetoma"
"1193","ID 3886","Dharmshale, India, 2015","India",23,"Nigrograna","Nigrograna_mackinnonii",NA,"Fungus","Eumycetoma"
"1194","ID 3886","Dharmshale, India, 2015","India",23,"Sarocladium","Sarocladium_kiliense",NA,"Fungus","Eumycetoma"
"1195","ID 3886","Dharmshale, India, 2015","India",23,"Scedosporium","Scedosporium_spp",NA,"Fungus","Eumycetoma"
"1196","ID 3886","Dharmshale, India, 2015","India",23,"Scedosporium","Scedosporium_apiospermum",NA,"Fungus","Eumycetoma"
"1197","ID 3886","Dharmshale, India, 2015","India",23,"Scedosporium","Scedosporium_boydii",NA,"Fungus","Eumycetoma"
"1198","ID 3886","Dharmshale, India, 2015","India",23,"Subramaniula","Subramaniula_obscura",NA,"Fungus","Eumycetoma"
"1199","ID 3886","Dharmshale, India, 2015","India",23,"Subramaniula","Subramaniula_thielavioides",NA,"Fungus","Eumycetoma"
"1200","ID 3886","Dharmshale, India, 2015","India",23,"Trematosphaeria","Trematosphaeria_grisea",1,"Fungus","Eumycetoma"
"1201","ID 3886","Dharmshale, India, 2015","India",23,"Neoscytalidium","Neoscytalidium_dimidiatum",NA,"Fungus","Eumycetoma"
"1202","ID 3886","Dharmshale, India, 2015","India",23,"Trichophyton","Trichophyton_mentagrophytes",NA,"Fungus","Eumycetoma"
"1203","ID 3886","Dharmshale, India, 2015","India",23,"Trichophyton","Trichophyton_soudanense",NA,"Fungus","Eumycetoma"
"1204","ID 3886","Dharmshale, India, 2015","India",23,"Xenoacremonium","Xenoacremonium_recifei",NA,"Fungus","Eumycetoma"
